Exchange_Date,Currency,Exchange
16-03-2015,CAD,1.2781
17-03-2015,CAD,1.2774
18-03-2015,CAD,1.2824
19-03-2015,CAD,1.2717
20-03-2015,CAD,1.2672
21-03-2015,CAD,1.2672
22-03-2015,CAD,1.2672
23-03-2015,CAD,1.2525
24-03-2015,CAD,1.2465
25-03-2015,CAD,1.2482
26-03-2015,CAD,1.2442
27-03-2015,CAD,1.2509
28-03-2015,CAD,1.2509
29-03-2015,CAD,1.2509
30-03-2015,CAD,1.2641
31-03-2015,CAD,1.2769
01-04-2015,CAD,1.2675
02-04-2015,CAD,1.2644
03-04-2015,CAD,1.2644
04-04-2015,CAD,1.2644
05-04-2015,CAD,1.2644
06-04-2015,CAD,1.2644
07-04-2015,CAD,1.2504
08-04-2015,CAD,1.2417
09-04-2015,CAD,1.2524
10-04-2015,CAD,1.2664
11-04-2015,CAD,1.2664
12-04-2015,CAD,1.2664
13-04-2015,CAD,1.2627
14-04-2015,CAD,1.2582
15-04-2015,CAD,1.255
16-04-2015,CAD,1.2305
17-04-2015,CAD,1.2191
18-04-2015,CAD,1.2191
19-04-2015,CAD,1.2191
20-04-2015,CAD,1.2252
21-04-2015,CAD,1.2229
22-04-2015,CAD,1.2242
23-04-2015,CAD,1.2226
24-04-2015,CAD,1.2119
25-04-2015,CAD,1.2119
26-04-2015,CAD,1.2119
27-04-2015,CAD,1.2156
28-04-2015,CAD,1.2069
29-04-2015,CAD,1.2054
30-04-2015,CAD,1.202
01-05-2015,CAD,1.202
02-05-2015,CAD,1.202
03-05-2015,CAD,1.202
04-05-2015,CAD,1.2116
05-05-2015,CAD,1.209
06-05-2015,CAD,1.201
07-05-2015,CAD,1.207
08-05-2015,CAD,1.2103
09-05-2015,CAD,1.2103
10-05-2015,CAD,1.2103
11-05-2015,CAD,1.2114
12-05-2015,CAD,1.204
13-05-2015,CAD,1.1974
14-05-2015,CAD,1.1949
15-05-2015,CAD,1.2037
16-05-2015,CAD,1.2037
17-05-2015,CAD,1.2037
18-05-2015,CAD,1.2058
19-05-2015,CAD,1.2181
20-05-2015,CAD,1.2213
21-05-2015,CAD,1.2216
22-05-2015,CAD,1.22
23-05-2015,CAD,1.22
24-05-2015,CAD,1.22
25-05-2015,CAD,1.2294
26-05-2015,CAD,1.2374
27-05-2015,CAD,1.2456
28-05-2015,CAD,1.2476
29-05-2015,CAD,1.2443
30-05-2015,CAD,1.2443
31-05-2015,CAD,1.2443
01-06-2015,CAD,1.2494
02-06-2015,CAD,1.2498
03-06-2015,CAD,1.2445
04-06-2015,CAD,1.2449
05-06-2015,CAD,1.25
06-06-2015,CAD,1.25
07-06-2015,CAD,1.25
08-06-2015,CAD,1.2434
09-06-2015,CAD,1.2347
10-06-2015,CAD,1.2236
11-06-2015,CAD,1.2321
12-06-2015,CAD,1.2303
13-06-2015,CAD,1.2303
14-06-2015,CAD,1.2303
15-06-2015,CAD,1.2342
16-06-2015,CAD,1.2343
17-06-2015,CAD,1.2312
18-06-2015,CAD,1.216
19-06-2015,CAD,1.2271
20-06-2015,CAD,1.2271
21-06-2015,CAD,1.2271
22-06-2015,CAD,1.2234
23-06-2015,CAD,1.2339
24-06-2015,CAD,1.2301
25-06-2015,CAD,1.2384
26-06-2015,CAD,1.2365
27-06-2015,CAD,1.2365
28-06-2015,CAD,1.2365
29-06-2015,CAD,1.2374
30-06-2015,CAD,1.2368
01-07-2015,CAD,1.2524
02-07-2015,CAD,1.2618
03-07-2015,CAD,1.2582
04-07-2015,CAD,1.2582
05-07-2015,CAD,1.2582
06-07-2015,CAD,1.264
07-07-2015,CAD,1.2739
08-07-2015,CAD,1.2743
09-07-2015,CAD,1.2685
10-07-2015,CAD,1.2706
11-07-2015,CAD,1.2706
12-07-2015,CAD,1.2706
13-07-2015,CAD,1.2721
14-07-2015,CAD,1.276
15-07-2015,CAD,1.2744
16-07-2015,CAD,1.2947
17-07-2015,CAD,1.2978
18-07-2015,CAD,1.2978
19-07-2015,CAD,1.2978
20-07-2015,CAD,1.2985
21-07-2015,CAD,1.2992
22-07-2015,CAD,1.2995
23-07-2015,CAD,1.2975
24-07-2015,CAD,1.3091
25-07-2015,CAD,1.3091
26-07-2015,CAD,1.3091
27-07-2015,CAD,1.303
28-07-2015,CAD,1.3014
29-07-2015,CAD,1.2955
30-07-2015,CAD,1.298
31-07-2015,CAD,1.3048
01-08-2015,CAD,1.3048
02-08-2015,CAD,1.3048
03-08-2015,CAD,1.3153
04-08-2015,CAD,1.313
05-08-2015,CAD,1.3171
06-08-2015,CAD,1.3168
07-08-2015,CAD,1.3082
08-08-2015,CAD,1.3082
09-08-2015,CAD,1.3082
10-08-2015,CAD,1.3131
11-08-2015,CAD,1.3075
12-08-2015,CAD,1.2969
13-08-2015,CAD,1.3012
14-08-2015,CAD,1.3044
15-08-2015,CAD,1.3044
16-08-2015,CAD,1.3044
17-08-2015,CAD,1.3136
18-08-2015,CAD,1.3105
19-08-2015,CAD,1.307
20-08-2015,CAD,1.3126
21-08-2015,CAD,1.3108
22-08-2015,CAD,1.3108
23-08-2015,CAD,1.3108
24-08-2015,CAD,1.3252
25-08-2015,CAD,1.3194
26-08-2015,CAD,1.3265
27-08-2015,CAD,1.3226
28-08-2015,CAD,1.3271
29-08-2015,CAD,1.3271
30-08-2015,CAD,1.3271
31-08-2015,CAD,1.3253
01-09-2015,CAD,1.3222
02-09-2015,CAD,1.3255
03-09-2015,CAD,1.3263
04-09-2015,CAD,1.323
05-09-2015,CAD,1.323
06-09-2015,CAD,1.323
07-09-2015,CAD,1.328
08-09-2015,CAD,1.3221
09-09-2015,CAD,1.3248
10-09-2015,CAD,1.3252
11-09-2015,CAD,1.3263
12-09-2015,CAD,1.3263
13-09-2015,CAD,1.3263
14-09-2015,CAD,1.3253
15-09-2015,CAD,1.3237
16-09-2015,CAD,1.325
17-09-2015,CAD,1.3194
18-09-2015,CAD,1.3027
19-09-2015,CAD,1.3027
20-09-2015,CAD,1.3027
21-09-2015,CAD,1.3183
22-09-2015,CAD,1.3271
23-09-2015,CAD,1.3265
24-09-2015,CAD,1.3379
25-09-2015,CAD,1.3313
26-09-2015,CAD,1.3313
27-09-2015,CAD,1.3313
28-09-2015,CAD,1.3358
29-09-2015,CAD,1.3388
30-09-2015,CAD,1.342
01-10-2015,CAD,1.3269
02-10-2015,CAD,1.3239
03-10-2015,CAD,1.3239
04-10-2015,CAD,1.3239
05-10-2015,CAD,1.3114
06-10-2015,CAD,1.3098
07-10-2015,CAD,1.3003
08-10-2015,CAD,1.3047
09-10-2015,CAD,1.2936
10-10-2015,CAD,1.2936
11-10-2015,CAD,1.2936
12-10-2015,CAD,1.2927
13-10-2015,CAD,1.3047
14-10-2015,CAD,1.2985
15-10-2015,CAD,1.29
16-10-2015,CAD,1.2927
17-10-2015,CAD,1.2927
18-10-2015,CAD,1.2927
19-10-2015,CAD,1.2945
20-10-2015,CAD,1.3003
21-10-2015,CAD,1.3003
22-10-2015,CAD,1.3124
23-10-2015,CAD,1.3067
24-10-2015,CAD,1.3067
25-10-2015,CAD,1.3067
26-10-2015,CAD,1.3152
27-10-2015,CAD,1.3219
28-10-2015,CAD,1.321
29-10-2015,CAD,1.3185
30-10-2015,CAD,1.3175
31-10-2015,CAD,1.3175
01-11-2015,CAD,1.3175
02-11-2015,CAD,1.3098
03-11-2015,CAD,1.3125
04-11-2015,CAD,1.307
05-11-2015,CAD,1.3158
06-11-2015,CAD,1.3201
07-11-2015,CAD,1.3201
08-11-2015,CAD,1.3201
09-11-2015,CAD,1.3256
10-11-2015,CAD,1.3261
11-11-2015,CAD,1.3263
12-11-2015,CAD,1.3326
13-11-2015,CAD,1.3305
14-11-2015,CAD,1.3305
15-11-2015,CAD,1.3305
16-11-2015,CAD,1.3329
17-11-2015,CAD,1.3308
18-11-2015,CAD,1.3335
19-11-2015,CAD,1.329
20-11-2015,CAD,1.3313
21-11-2015,CAD,1.3313
22-11-2015,CAD,1.3313
23-11-2015,CAD,1.3378
24-11-2015,CAD,1.3359
25-11-2015,CAD,1.3327
26-11-2015,CAD,1.3305
27-11-2015,CAD,1.3347
28-11-2015,CAD,1.3347
29-11-2015,CAD,1.3347
30-11-2015,CAD,1.3369
01-12-2015,CAD,1.3319
02-12-2015,CAD,1.3385
03-12-2015,CAD,1.3319
04-12-2015,CAD,1.3337
05-12-2015,CAD,1.3337
06-12-2015,CAD,1.3337
07-12-2015,CAD,1.3461
08-12-2015,CAD,1.3603
09-12-2015,CAD,1.357
10-12-2015,CAD,1.354
11-12-2015,CAD,1.3664
12-12-2015,CAD,1.3664
13-12-2015,CAD,1.3664
14-12-2015,CAD,1.3754
15-12-2015,CAD,1.3712
16-12-2015,CAD,1.3766
17-12-2015,CAD,1.3832
18-12-2015,CAD,1.3956
19-12-2015,CAD,1.3956
20-12-2015,CAD,1.3956
21-12-2015,CAD,1.3955
22-12-2015,CAD,1.3917
23-12-2015,CAD,1.3903
24-12-2015,CAD,1.387
25-12-2015,CAD,1.387
26-12-2015,CAD,1.387
27-12-2015,CAD,1.387
28-12-2015,CAD,1.3872
29-12-2015,CAD,1.3916
30-12-2015,CAD,1.3885
31-12-2015,CAD,1.3884
01-01-2016,CAD,1.3884
02-01-2016,CAD,1.3884
03-01-2016,CAD,1.3884
04-01-2016,CAD,1.3922
05-01-2016,CAD,1.3936
06-01-2016,CAD,1.4091
07-01-2016,CAD,1.4133
08-01-2016,CAD,1.4106
09-01-2016,CAD,1.4106
10-01-2016,CAD,1.4106
11-01-2016,CAD,1.4085
12-01-2016,CAD,1.4184
13-01-2016,CAD,1.4221
14-01-2016,CAD,1.4364
15-01-2016,CAD,1.4522
16-01-2016,CAD,1.4522
17-01-2016,CAD,1.4522
18-01-2016,CAD,1.4506
19-01-2016,CAD,1.4492
20-01-2016,CAD,1.4637
21-01-2016,CAD,1.4459
22-01-2016,CAD,1.4171
23-01-2016,CAD,1.4171
24-01-2016,CAD,1.4171
25-01-2016,CAD,1.4194
26-01-2016,CAD,1.4221
27-01-2016,CAD,1.4081
28-01-2016,CAD,1.4085
29-01-2016,CAD,1.4069
30-01-2016,CAD,1.4069
31-01-2016,CAD,1.4069
01-02-2016,CAD,1.4014
02-02-2016,CAD,1.4005
03-02-2016,CAD,1.3934
04-02-2016,CAD,1.3712
05-02-2016,CAD,1.3751
06-02-2016,CAD,1.3751
07-02-2016,CAD,1.3751
08-02-2016,CAD,1.3951
09-02-2016,CAD,1.3904
10-02-2016,CAD,1.3859
11-02-2016,CAD,1.3961
12-02-2016,CAD,1.3923
13-02-2016,CAD,1.3923
14-02-2016,CAD,1.3923
15-02-2016,CAD,1.3823
16-02-2016,CAD,1.3819
17-02-2016,CAD,1.3817
18-02-2016,CAD,1.3685
19-02-2016,CAD,1.3765
20-02-2016,CAD,1.3765
21-02-2016,CAD,1.3765
22-02-2016,CAD,1.372
23-02-2016,CAD,1.3739
24-02-2016,CAD,1.3839
25-02-2016,CAD,1.3626
26-02-2016,CAD,1.3546
27-02-2016,CAD,1.3546
28-02-2016,CAD,1.3546
29-02-2016,CAD,1.3563
01-03-2016,CAD,1.352
02-03-2016,CAD,1.3444
03-03-2016,CAD,1.3434
04-03-2016,CAD,1.3416
05-03-2016,CAD,1.3416
06-03-2016,CAD,1.3416
07-03-2016,CAD,1.3377
08-03-2016,CAD,1.3325
09-03-2016,CAD,1.3401
10-03-2016,CAD,1.3285
11-03-2016,CAD,1.3253
12-03-2016,CAD,1.3253
13-03-2016,CAD,1.3253
14-03-2016,CAD,1.3254
15-03-2016,CAD,1.3351
16-03-2016,CAD,1.3375
17-03-2016,CAD,1.2997
18-03-2016,CAD,1.2968
19-03-2016,CAD,1.2968
20-03-2016,CAD,1.2968
21-03-2016,CAD,1.3045
22-03-2016,CAD,1.3092
23-03-2016,CAD,1.3138
24-03-2016,CAD,1.3288
25-03-2016,CAD,1.3288
26-03-2016,CAD,1.3288
27-03-2016,CAD,1.3288
28-03-2016,CAD,1.3288
29-03-2016,CAD,1.3169
30-03-2016,CAD,1.303
31-03-2016,CAD,1.2945
01-04-2016,CAD,1.3028
02-04-2016,CAD,1.3028
03-04-2016,CAD,1.3028
04-04-2016,CAD,1.3033
05-04-2016,CAD,1.3168
06-04-2016,CAD,1.3155
07-04-2016,CAD,1.3117
08-04-2016,CAD,1.3078
09-04-2016,CAD,1.3078
10-04-2016,CAD,1.3078
11-04-2016,CAD,1.2989
12-04-2016,CAD,1.2876
13-04-2016,CAD,1.2804
14-04-2016,CAD,1.2828
15-04-2016,CAD,1.2881
16-04-2016,CAD,1.2881
17-04-2016,CAD,1.2881
18-04-2016,CAD,1.2924
19-04-2016,CAD,1.2711
20-04-2016,CAD,1.2673
21-04-2016,CAD,1.2634
22-04-2016,CAD,1.2734
23-04-2016,CAD,1.2734
24-04-2016,CAD,1.2734
25-04-2016,CAD,1.2683
26-04-2016,CAD,1.2648
27-04-2016,CAD,1.2583
28-04-2016,CAD,1.2557
29-04-2016,CAD,1.2528
30-04-2016,CAD,1.2528
01-05-2016,CAD,1.2528
02-05-2016,CAD,1.2519
03-05-2016,CAD,1.2584
04-05-2016,CAD,1.2751
05-05-2016,CAD,1.282
06-05-2016,CAD,1.2879
07-05-2016,CAD,1.2879
08-05-2016,CAD,1.2879
09-05-2016,CAD,1.2938
10-05-2016,CAD,1.2962
11-05-2016,CAD,1.2872
12-05-2016,CAD,1.2814
13-05-2016,CAD,1.2882
14-05-2016,CAD,1.2882
15-05-2016,CAD,1.2882
16-05-2016,CAD,1.2923
17-05-2016,CAD,1.2927
18-05-2016,CAD,1.2977
19-05-2016,CAD,1.311
20-05-2016,CAD,1.3106
21-05-2016,CAD,1.3106
22-05-2016,CAD,1.3106
23-05-2016,CAD,1.3148
24-05-2016,CAD,1.3148
25-05-2016,CAD,1.3106
26-05-2016,CAD,1.2932
27-05-2016,CAD,1.3037
28-05-2016,CAD,1.3037
29-05-2016,CAD,1.3037
30-05-2016,CAD,1.3039
31-05-2016,CAD,1.3027
01-06-2016,CAD,1.3054
02-06-2016,CAD,1.3105
03-06-2016,CAD,1.3084
04-06-2016,CAD,1.3084
05-06-2016,CAD,1.3084
06-06-2016,CAD,1.2922
07-06-2016,CAD,1.2782
08-06-2016,CAD,1.2682
09-06-2016,CAD,1.2747
10-06-2016,CAD,1.2748
11-06-2016,CAD,1.2748
12-06-2016,CAD,1.2748
13-06-2016,CAD,1.2771
14-06-2016,CAD,1.2872
15-06-2016,CAD,1.2857
16-06-2016,CAD,1.3003
17-06-2016,CAD,1.2901
18-06-2016,CAD,1.2901
19-06-2016,CAD,1.2901
20-06-2016,CAD,1.2813
21-06-2016,CAD,1.2773
22-06-2016,CAD,1.2762
23-06-2016,CAD,1.2747
24-06-2016,CAD,1.3006
25-06-2016,CAD,1.3006
26-06-2016,CAD,1.3006
27-06-2016,CAD,1.3048
28-06-2016,CAD,1.3039
29-06-2016,CAD,1.2991
30-06-2016,CAD,1.2956
01-07-2016,CAD,1.2923
02-07-2016,CAD,1.2923
03-07-2016,CAD,1.2923
04-07-2016,CAD,1.2864
05-07-2016,CAD,1.2936
06-07-2016,CAD,1.3026
07-07-2016,CAD,1.2931
08-07-2016,CAD,1.3014
09-07-2016,CAD,1.3014
10-07-2016,CAD,1.3014
11-07-2016,CAD,1.3066
12-07-2016,CAD,1.3029
13-07-2016,CAD,1.3053
14-07-2016,CAD,1.2926
15-07-2016,CAD,1.2866
16-07-2016,CAD,1.2866
17-07-2016,CAD,1.2866
18-07-2016,CAD,1.2951
19-07-2016,CAD,1.3017
20-07-2016,CAD,1.3059
21-07-2016,CAD,1.3051
22-07-2016,CAD,1.3107
23-07-2016,CAD,1.3107
24-07-2016,CAD,1.3107
25-07-2016,CAD,1.3172
26-07-2016,CAD,1.3234
27-07-2016,CAD,1.319
28-07-2016,CAD,1.3161
29-07-2016,CAD,1.3176
30-07-2016,CAD,1.3176
31-07-2016,CAD,1.3176
01-08-2016,CAD,1.3066
02-08-2016,CAD,1.3051
03-08-2016,CAD,1.31
04-08-2016,CAD,1.3053
05-08-2016,CAD,1.3023
06-08-2016,CAD,1.3023
07-08-2016,CAD,1.3023
08-08-2016,CAD,1.3144
09-08-2016,CAD,1.3149
10-08-2016,CAD,1.3016
11-08-2016,CAD,1.3054
12-08-2016,CAD,1.2975
13-08-2016,CAD,1.2975
14-08-2016,CAD,1.2975
15-08-2016,CAD,1.2921
16-08-2016,CAD,1.2817
17-08-2016,CAD,1.2885
18-08-2016,CAD,1.2829
19-08-2016,CAD,1.2844
20-08-2016,CAD,1.2844
21-08-2016,CAD,1.2844
22-08-2016,CAD,1.2915
23-08-2016,CAD,1.2898
24-08-2016,CAD,1.294
25-08-2016,CAD,1.2929
26-08-2016,CAD,1.2884
27-08-2016,CAD,1.2884
28-08-2016,CAD,1.2884
29-08-2016,CAD,1.3013
30-08-2016,CAD,1.3039
31-08-2016,CAD,1.31
01-09-2016,CAD,1.3129
02-09-2016,CAD,1.3082
03-09-2016,CAD,1.3082
04-09-2016,CAD,1.3082
05-09-2016,CAD,1.294
06-09-2016,CAD,1.2909
07-09-2016,CAD,1.2854
08-09-2016,CAD,1.2877
09-09-2016,CAD,1.2957
10-09-2016,CAD,1.2957
11-09-2016,CAD,1.2957
12-09-2016,CAD,1.3114
13-09-2016,CAD,1.3109
14-09-2016,CAD,1.3192
15-09-2016,CAD,1.3178
16-09-2016,CAD,1.3199
17-09-2016,CAD,1.3199
18-09-2016,CAD,1.3199
19-09-2016,CAD,1.3152
20-09-2016,CAD,1.3226
21-09-2016,CAD,1.3142
22-09-2016,CAD,1.3012
23-09-2016,CAD,1.3042
24-09-2016,CAD,1.3042
25-09-2016,CAD,1.3042
26-09-2016,CAD,1.3164
27-09-2016,CAD,1.3256
28-09-2016,CAD,1.3211
29-09-2016,CAD,1.3085
30-09-2016,CAD,1.3162
01-10-2016,CAD,1.3162
02-10-2016,CAD,1.3162
03-10-2016,CAD,1.3085
04-10-2016,CAD,1.3168
05-10-2016,CAD,1.3216
06-10-2016,CAD,1.3204
07-10-2016,CAD,1.3271
08-10-2016,CAD,1.3271
09-10-2016,CAD,1.3271
10-10-2016,CAD,1.3253
11-10-2016,CAD,1.3226
12-10-2016,CAD,1.3247
13-10-2016,CAD,1.3245
14-10-2016,CAD,1.3166
15-10-2016,CAD,1.3166
16-10-2016,CAD,1.3166
17-10-2016,CAD,1.3128
18-10-2016,CAD,1.3083
19-10-2016,CAD,1.308
20-10-2016,CAD,1.3169
21-10-2016,CAD,1.3229
22-10-2016,CAD,1.3229
23-10-2016,CAD,1.3229
24-10-2016,CAD,1.3357
25-10-2016,CAD,1.3317
26-10-2016,CAD,1.3366
27-10-2016,CAD,1.3366
28-10-2016,CAD,1.3389
29-10-2016,CAD,1.3389
30-10-2016,CAD,1.3389
31-10-2016,CAD,1.3398
01-11-2016,CAD,1.3361
02-11-2016,CAD,1.3375
03-11-2016,CAD,1.3389
04-11-2016,CAD,1.3433
05-11-2016,CAD,1.3433
06-11-2016,CAD,1.3433
07-11-2016,CAD,1.3391
08-11-2016,CAD,1.3368
09-11-2016,CAD,1.3426
10-11-2016,CAD,1.3482
11-11-2016,CAD,1.3491
12-11-2016,CAD,1.3491
13-11-2016,CAD,1.3491
14-11-2016,CAD,1.3538
15-11-2016,CAD,1.3525
16-11-2016,CAD,1.3479
17-11-2016,CAD,1.3426
18-11-2016,CAD,1.3515
19-11-2016,CAD,1.3515
20-11-2016,CAD,1.3515
21-11-2016,CAD,1.3459
22-11-2016,CAD,1.3403
23-11-2016,CAD,1.345
24-11-2016,CAD,1.3493
25-11-2016,CAD,1.3491
26-11-2016,CAD,1.3491
27-11-2016,CAD,1.3491
28-11-2016,CAD,1.3451
29-11-2016,CAD,1.3457
30-11-2016,CAD,1.3383
01-12-2016,CAD,1.34
02-12-2016,CAD,1.3303
03-12-2016,CAD,1.3303
04-12-2016,CAD,1.3303
05-12-2016,CAD,1.3306
06-12-2016,CAD,1.3268
07-12-2016,CAD,1.3273
08-12-2016,CAD,1.3215
09-12-2016,CAD,1.3177
10-12-2016,CAD,1.3177
11-12-2016,CAD,1.3177
12-12-2016,CAD,1.3135
13-12-2016,CAD,1.3121
14-12-2016,CAD,1.3116
15-12-2016,CAD,1.3343
16-12-2016,CAD,1.3373
17-12-2016,CAD,1.3373
18-12-2016,CAD,1.3373
19-12-2016,CAD,1.3382
20-12-2016,CAD,1.3408
21-12-2016,CAD,1.3369
22-12-2016,CAD,1.3468
23-12-2016,CAD,1.3514
24-12-2016,CAD,1.3514
25-12-2016,CAD,1.3514
26-12-2016,CAD,1.3514
27-12-2016,CAD,1.3534
28-12-2016,CAD,1.3575
29-12-2016,CAD,1.3541
30-12-2016,CAD,1.346
31-12-2016,CAD,1.346
01-01-2017,CAD,1.346
02-01-2017,CAD,1.3445
03-01-2017,CAD,1.3444
04-01-2017,CAD,1.3312
05-01-2017,CAD,1.33
06-01-2017,CAD,1.3258
07-01-2017,CAD,1.3258
08-01-2017,CAD,1.3258
09-01-2017,CAD,1.3269
10-01-2017,CAD,1.3241
11-01-2017,CAD,1.3252
12-01-2017,CAD,1.3057
13-01-2017,CAD,1.3141
14-01-2017,CAD,1.3141
15-01-2017,CAD,1.3141
16-01-2017,CAD,1.3146
17-01-2017,CAD,1.306
18-01-2017,CAD,1.3115
19-01-2017,CAD,1.3282
20-01-2017,CAD,1.3372
21-01-2017,CAD,1.3372
22-01-2017,CAD,1.3372
23-01-2017,CAD,1.3314
24-01-2017,CAD,1.3274
25-01-2017,CAD,1.3097
26-01-2017,CAD,1.3129
27-01-2017,CAD,1.3119
28-01-2017,CAD,1.3119
29-01-2017,CAD,1.3119
30-01-2017,CAD,1.3154
31-01-2017,CAD,1.3069
01-02-2017,CAD,1.3065
02-02-2017,CAD,1.3
03-02-2017,CAD,1.3056
04-02-2017,CAD,1.3056
05-02-2017,CAD,1.3056
06-02-2017,CAD,1.3057
07-02-2017,CAD,1.3182
08-02-2017,CAD,1.3146
09-02-2017,CAD,1.3109
10-02-2017,CAD,1.3139
11-02-2017,CAD,1.3139
12-02-2017,CAD,1.3139
13-02-2017,CAD,1.3093
14-02-2017,CAD,1.303
15-02-2017,CAD,1.3083
16-02-2017,CAD,1.3016
17-02-2017,CAD,1.3079
18-02-2017,CAD,1.3079
19-02-2017,CAD,1.3079
20-02-2017,CAD,1.311
21-02-2017,CAD,1.3135
22-02-2017,CAD,1.3168
23-02-2017,CAD,1.3116
24-02-2017,CAD,1.3109
25-02-2017,CAD,1.3109
26-02-2017,CAD,1.3109
27-02-2017,CAD,1.3119
28-02-2017,CAD,1.3196
01-03-2017,CAD,1.3333
02-03-2017,CAD,1.3381
03-03-2017,CAD,1.3404
04-03-2017,CAD,1.3404
05-03-2017,CAD,1.3404
06-03-2017,CAD,1.339
07-03-2017,CAD,1.3418
08-03-2017,CAD,1.3445
09-03-2017,CAD,1.3527
10-03-2017,CAD,1.3504
11-03-2017,CAD,1.3504
12-03-2017,CAD,1.3504
13-03-2017,CAD,1.3458
14-03-2017,CAD,1.3487
15-03-2017,CAD,1.3454
16-03-2017,CAD,1.3311
17-03-2017,CAD,1.3315
18-03-2017,CAD,1.3315
19-03-2017,CAD,1.3315
20-03-2017,CAD,1.3355
21-03-2017,CAD,1.3284
22-03-2017,CAD,1.3378
23-03-2017,CAD,1.3339
24-03-2017,CAD,1.3372
25-03-2017,CAD,1.3372
26-03-2017,CAD,1.3372
27-03-2017,CAD,1.3349
28-03-2017,CAD,1.3395
29-03-2017,CAD,1.3379
30-03-2017,CAD,1.3337
31-03-2017,CAD,1.3343
01-04-2017,CAD,1.3343
02-04-2017,CAD,1.3343
03-04-2017,CAD,1.3347
04-04-2017,CAD,1.3445
05-04-2017,CAD,1.3384
06-04-2017,CAD,1.3428
07-04-2017,CAD,1.3411
08-04-2017,CAD,1.3411
09-04-2017,CAD,1.3411
10-04-2017,CAD,1.3382
11-04-2017,CAD,1.3319
12-04-2017,CAD,1.3309
13-04-2017,CAD,1.3235
14-04-2017,CAD,1.3235
15-04-2017,CAD,1.3235
16-04-2017,CAD,1.3235
17-04-2017,CAD,1.3235
18-04-2017,CAD,1.3362
19-04-2017,CAD,1.3441
20-04-2017,CAD,1.3489
21-04-2017,CAD,1.3473
22-04-2017,CAD,1.3473
23-04-2017,CAD,1.3473
24-04-2017,CAD,1.3431
25-04-2017,CAD,1.358
26-04-2017,CAD,1.3579
27-04-2017,CAD,1.3586
28-04-2017,CAD,1.3645
29-04-2017,CAD,1.3645
30-04-2017,CAD,1.3645
01-05-2017,CAD,1.3645
02-05-2017,CAD,1.3677
03-05-2017,CAD,1.3728
04-05-2017,CAD,1.3737
05-05-2017,CAD,1.3771
06-05-2017,CAD,1.3771
07-05-2017,CAD,1.3771
08-05-2017,CAD,1.3701
09-05-2017,CAD,1.3704
10-05-2017,CAD,1.3697
11-05-2017,CAD,1.3726
12-05-2017,CAD,1.3738
13-05-2017,CAD,1.3738
14-05-2017,CAD,1.3738
15-05-2017,CAD,1.3608
16-05-2017,CAD,1.3616
17-05-2017,CAD,1.3615
18-05-2017,CAD,1.3643
19-05-2017,CAD,1.3569
20-05-2017,CAD,1.3569
21-05-2017,CAD,1.3569
22-05-2017,CAD,1.3496
23-05-2017,CAD,1.3468
24-05-2017,CAD,1.3499
25-05-2017,CAD,1.3432
26-05-2017,CAD,1.3466
27-05-2017,CAD,1.3466
28-05-2017,CAD,1.3466
29-05-2017,CAD,1.3455
30-05-2017,CAD,1.3468
31-05-2017,CAD,1.3464
01-06-2017,CAD,1.3508
02-06-2017,CAD,1.3523
03-06-2017,CAD,1.3523
04-06-2017,CAD,1.3523
05-06-2017,CAD,1.3489
06-06-2017,CAD,1.3475
07-06-2017,CAD,1.3448
08-06-2017,CAD,1.3514
09-06-2017,CAD,1.3509
10-06-2017,CAD,1.3509
11-06-2017,CAD,1.3509
12-06-2017,CAD,1.3437
13-06-2017,CAD,1.3276
14-06-2017,CAD,1.3207
15-06-2017,CAD,1.3278
16-06-2017,CAD,1.3223
17-06-2017,CAD,1.3223
18-06-2017,CAD,1.3223
19-06-2017,CAD,1.324
20-06-2017,CAD,1.3277
21-06-2017,CAD,1.328
22-06-2017,CAD,1.3298
23-06-2017,CAD,1.3231
24-06-2017,CAD,1.3231
25-06-2017,CAD,1.3231
26-06-2017,CAD,1.324
27-06-2017,CAD,1.3207
28-06-2017,CAD,1.3088
29-06-2017,CAD,1.3026
30-06-2017,CAD,1.2956
01-07-2017,CAD,1.2956
02-07-2017,CAD,1.2956
03-07-2017,CAD,1.2978
04-07-2017,CAD,1.2975
05-07-2017,CAD,1.296
06-07-2017,CAD,1.2936
07-07-2017,CAD,1.2974
08-07-2017,CAD,1.2974
09-07-2017,CAD,1.2974
10-07-2017,CAD,1.2912
11-07-2017,CAD,1.2905
12-07-2017,CAD,1.2934
13-07-2017,CAD,1.2756
14-07-2017,CAD,1.2724
15-07-2017,CAD,1.2724
16-07-2017,CAD,1.2724
17-07-2017,CAD,1.2652
18-07-2017,CAD,1.259
19-07-2017,CAD,1.2607
20-07-2017,CAD,1.2614
21-07-2017,CAD,1.2596
22-07-2017,CAD,1.2596
23-07-2017,CAD,1.2596
24-07-2017,CAD,1.2521
25-07-2017,CAD,1.2492
26-07-2017,CAD,1.2518
27-07-2017,CAD,1.2488
28-07-2017,CAD,1.2543
29-07-2017,CAD,1.2543
30-07-2017,CAD,1.2543
31-07-2017,CAD,1.2471
01-08-2017,CAD,1.2476
02-08-2017,CAD,1.2546
03-08-2017,CAD,1.2606
04-08-2017,CAD,1.2572
05-08-2017,CAD,1.2572
06-08-2017,CAD,1.2572
07-08-2017,CAD,1.268
08-08-2017,CAD,1.2662
09-08-2017,CAD,1.268
